team,recommendation_type,target_role,domestic_player,domestic_team,quality_score,similarity_score,gap_score,reliability_score,recent_form_score,role_fit_score,ml_suitability_score,archetype_role_match_score,cluster_label,archetype_role,final_recommendation_score,closest_ipl_benchmark,closest_ipl_benchmark_team,current_role_count,target_role_count,role_deficit,role_rank,overall_team_rank
Kolkata Knight Riders,batting,aggressive_opener,D Padikkal,Karnataka,85.96,90.4,100.0,100.0,17.17,11.76,94.76,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,78.12,DP Conway,Chennai Super Kings,0,2,2,6,11
Kolkata Knight Riders,batting,aggressive_opener,H Desai,Saurashtra,51.02,91.11,100.0,100.0,75.05,88.24,28.34,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,78.03,S Sohal,Punjab Kings,0,2,2,7,12
Kolkata Knight Riders,batting,aggressive_opener,AD Chopra,Mizoram,83.63,60.9,100.0,47.1,83.04,76.47,57.59,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.28,HM Amla,Punjab Kings,0,2,2,8,15
Kolkata Knight Riders,batting,aggressive_opener,Hari Nishaanth,Tamil Nadu,62.19,80.02,100.0,100.0,74.57,64.71,25.86,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,75.95,PA Patel,Mumbai Indians,0,2,2,9,19
Kolkata Knight Riders,batting,aggressive_opener,MA Agarwal,Karnataka,60.67,89.56,100.0,100.0,62.34,35.29,29.63,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.29,MA Agarwal,Punjab Kings,0,2,2,10,28
Kolkata Knight Riders,batting,aggressive_opener,Ankit Kumar,Haryana,70.21,53.71,100.0,60.8,73.91,47.06,50.14,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.29,AD Hales,Sunrisers Hyderabad,0,2,2,11,42
Kolkata Knight Riders,batting,aggressive_opener,Vivek Singh,Bengal,72.93,85.91,100.0,100.0,27.72,17.65,30.07,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.02,WP Saha,Punjab Kings,0,2,2,12,43
Kolkata Knight Riders,batting,aggressive_opener,Rishav Das,Assam,49.31,86.56,100.0,100.0,60.38,23.53,37.66,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.0,PA Patel,Mumbai Indians,0,2,2,13,44
Kolkata Knight Riders,batting,aggressive_opener,Jyotsnil Singh,Baroda,59.71,83.02,100.0,61.2,65.0,29.41,44.74,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,69.43,AD Hales,Sunrisers Hyderabad,0,2,2,14,47
Kolkata Knight Riders,batting,aggressive_opener,Abishek Porel,Bengal,56.99,82.9,100.0,34.6,53.15,70.59,25.08,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,67.18,JG Bethell,Royal Challengers Bengaluru,0,2,2,15,57
Kolkata Knight Riders,batting,aggressive_opener,HP Gawli,Madhya Pradesh,54.68,89.88,100.0,32.5,42.23,58.82,27.15,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,65.49,UT Khawaja,Rising Pune Supergiant,0,2,2,16,69
Kolkata Knight Riders,batting,aggressive_opener,Shashank Chandrakar,Chhattisgarh,67.0,75.48,100.0,100.0,10.33,5.88,23.03,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,63.65,PA Patel,Mumbai Indians,0,2,2,17,79
Kolkata Knight Riders,batting,anchor_opener,Shivam Chaudhary,Railways,59.39,93.46,100.0,100.0,55.11,100.0,75.67,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.98,SR Tendulkar,Mumbai Indians,0,1,1,1,24
Kolkata Knight Riders,batting,anchor_opener,Pratham Singh,Railways,66.51,89.58,100.0,100.0,66.63,88.24,58.51,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.08,M Vijay,Chennai Super Kings,0,1,1,2,30
Kolkata Knight Riders,batting,anchor_opener,AV Rajput,Baroda,49.72,82.9,100.0,100.0,70.54,35.29,64.05,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.37,RS Bopara,Punjab Kings,0,1,1,3,75
Kolkata Knight Riders,batting,anchor_opener,Saurav Chauhan,Gujarat,44.06,66.09,100.0,100.0,82.61,52.94,67.86,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.07,DJM Short,Rajasthan Royals,0,1,1,4,76
Kolkata Knight Riders,batting,anchor_opener,Abhishek Goswami,Uttar Pradesh,46.43,65.56,100.0,100.0,79.27,58.82,46.98,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,62.63,DJM Short,Rajasthan Royals,0,1,1,5,85
Kolkata Knight Riders,batting,anchor_opener,Arpit Gaud,Madhya Pradesh,38.34,78.66,100.0,89.6,40.05,94.12,33.99,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,60.24,RE Levi,Mumbai Indians,0,1,1,6,92
Kolkata Knight Riders,batting,anchor_opener,Qamran Iqbal,Jammu & Kashmir,51.05,51.14,100.0,100.0,64.29,64.71,39.95,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,59.78,LMP Simmons,Mumbai Indians,0,1,1,7,94
Kolkata Knight Riders,batting,anchor_opener,Bikramkumar Das,Tripura,56.02,86.75,100.0,100.0,9.95,5.88,82.86,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,59.09,R Dravid,Rajasthan Royals,0,1,1,8,97
Kolkata Knight Riders,batting,anchor_opener,KS Sharma,Uttar Pradesh,54.32,68.68,100.0,100.0,26.85,29.41,56.33,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,57.43,AJ Finch,Gujarat Lions,0,1,1,9,103
Kolkata Knight Riders,batting,anchor_opener,P Prafullomani,Manipur,20.77,89.25,100.0,100.0,50.52,76.47,20.98,0.0,batting_tailender_cluster_1,tailender,57.34,RT Ponting,Mumbai Indians,0,1,1,10,105
Kolkata Knight Riders,batting,anchor_opener,Aarya Desai,Gujarat,46.12,87.27,100.0,58.3,65.68,23.53,47.89,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.85,DJM Short,Rajasthan Royals,0,1,1,11,106
Kolkata Knight Riders,batting,anchor_opener,Shubham Sharma,Madhya Pradesh,42.61,74.18,100.0,100.0,37.07,47.06,30.71,0.0,batting_tailender_cluster_1,tailender,56.13,MJ Clarke,Pune Warriors,0,1,1,12,110
Kolkata Knight Riders,batting,anchor_opener,Shubham Khajuria,Jammu & Kashmir,41.21,54.19,100.0,100.0,63.26,41.18,34.59,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,55.27,M Vijay,Chennai Super Kings,0,1,1,13,115
Kolkata Knight Riders,batting,anchor_opener,Denish Das,Assam,28.86,76.72,100.0,100.0,36.96,70.59,20.22,0.0,batting_tailender_cluster_1,tailender,55.06,SP Goswami,Royal Challengers Bengaluru,0,1,1,14,116
Kolkata Knight Riders,batting,anchor_opener,Eknath Kerkar,Goa,32.64,93.12,100.0,100.0,31.44,11.76,50.34,0.0,batting_tailender_cluster_1,tailender,54.85,JEC Franklin,Mumbai Indians,0,1,1,15,117
Kolkata Knight Riders,batting,anchor_opener,A Raghuvanshi,Mumbai,42.23,62.27,100.0,48.3,46.25,82.35,33.57,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,53.83,MJ Clarke,Pune Warriors,0,1,1,16,118
Kolkata Knight Riders,batting,anchor_opener,G Ajitesh,Tamil Nadu,17.2,59.51,100.0,24.2,20.27,17.65,55.69,0.0,batting_tailender_cluster_2,tailender,39.15,Anuj Rawat,Royal Challengers Bengaluru,0,1,1,17,149
Kolkata Knight Riders,allrounder,batting_allrounder,Chirag Jani,Saurashtra,73.17,85.04,100.0,0.0,87.41,92.31,89.63,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,69.32,SM Pollock,Mumbai Indians,0,2,2,1,48
Kolkata Knight Riders,allrounder,batting_allrounder,HV Patel,Haryana,94.22,95.99,100.0,0.0,38.56,61.54,99.54,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.21,MR Marsh,Delhi Capitals,0,2,2,2,52
Kolkata Knight Riders,allrounder,batting_allrounder,Sumit Kumar,Haryana,79.46,96.77,100.0,0.0,79.31,46.15,88.1,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,66.76,Azhar Mahmood,Punjab Kings,0,2,2,3,59
Kolkata Knight Riders,allrounder,batting_allrounder,NA Rathva,Baroda,72.89,87.29,100.0,0.0,52.12,100.0,85.4,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,66.42,Shakib Al Hasan,Kolkata Knight Riders,0,2,2,4,61
Kolkata Knight Riders,allrounder,batting_allrounder,R Parag,Assam,88.15,74.48,100.0,0.0,60.83,65.38,92.52,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,65.67,PD Collingwood,Delhi Capitals,0,2,2,5,66
Kolkata Knight Riders,allrounder,batting_allrounder,N Rana,Delhi,85.62,73.3,100.0,0.0,68.59,61.54,93.81,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,65.51,PD Collingwood,Delhi Capitals,0,2,2,6,68
Kolkata Knight Riders,allrounder,batting_allrounder,KH Pandya,Baroda,76.94,89.33,100.0,0.0,67.7,53.85,88.2,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,64.76,SM Pollock,Mumbai Indians,0,2,2,7,72
Kolkata Knight Riders,allrounder,batting_allrounder,VR Iyer,Madhya Pradesh,80.31,91.26,100.0,0.0,59.28,38.46,89.42,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,63.47,PD Collingwood,Delhi Capitals,0,2,2,8,80
Kolkata Knight Riders,allrounder,batting_allrounder,R Tewatia,Haryana,79.51,79.37,100.0,0.0,55.78,53.85,91.47,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,62.92,ST Jayasuriya,Mumbai Indians,0,2,2,9,83
Kolkata Knight Riders,allrounder,batting_allrounder,KV Sharma,Railways,76.29,88.4,100.0,0.0,44.87,53.85,94.12,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,62.8,SM Pollock,Mumbai Indians,0,2,2,10,84
Kolkata Knight Riders,allrounder,batting_allrounder,Lalit Yadav,Delhi,79.05,61.82,100.0,0.0,69.48,34.62,91.48,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,59.64,MM Ali,Chennai Super Kings,0,2,2,11,95
Kolkata Knight Riders,allrounder,batting_allrounder,S Dube,Mumbai,70.9,82.93,100.0,0.0,61.35,26.92,83.55,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,58.8,BA Stokes,Rajasthan Royals,0,2,2,12,99
Kolkata Knight Riders,allrounder,batting_allrounder,Manisankar Murasingh,Tripura,74.2,79.15,100.0,0.0,37.37,11.54,87.52,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,55.36,SM Pollock,Mumbai Indians,0,2,2,13,113
Kolkata Knight Riders,allrounder,bowling_allrounder,JD Unadkat,Saurashtra,93.38,97.05,100.0,0.0,56.97,81.25,96.87,100.0,allrounder_bowling_allrounder_cluster_2,bowling_allrounder,81.74,MF Maharoof,Delhi Capitals,0,2,2,1,5
Kolkata Knight Riders,allrounder,bowling_allrounder,PP Chawla,Gujarat,86.57,93.92,100.0,0.0,56.98,56.25,92.75,100.0,allrounder_bowling_allrounder_cluster_2,bowling_allrounder,77.0,MF Maharoof,Delhi Capitals,0,2,2,2,17
Kolkata Knight Riders,allrounder,bowling_allrounder,A Sheth,Baroda,78.12,92.04,100.0,0.0,55.25,62.5,94.18,100.0,allrounder_bowling_allrounder_cluster_2,bowling_allrounder,75.62,JC Archer,Rajasthan Royals,0,2,2,3,21
Kolkata Knight Riders,allrounder,bowling_allrounder,K Gowtham,Karnataka,76.86,83.42,100.0,0.0,76.04,87.5,94.49,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.69,MF Maharoof,Delhi Capitals,0,2,2,4,51
Kolkata Knight Riders,allrounder,bowling_allrounder,Sanvir Singh,Punjab,80.96,97.86,100.0,0.0,49.31,31.25,98.66,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,63.79,CR Brathwaite,Delhi Capitals,0,2,2,5,77
Kolkata Knight Riders,allrounder,bowling_allrounder,Yuvraj Singh,Punjab,67.97,77.04,100.0,0.0,28.69,40.62,64.11,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,53.49,RS Bopara,Punjab Kings,0,2,2,6,120
Kolkata Knight Riders,allrounder,bowling_allrounder,Harpreet Singh,Chhattisgarh,79.98,66.56,100.0,0.0,36.02,0.0,87.23,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,53.31,R Tewatia,Gujarat Titans,0,2,2,7,122
Kolkata Knight Riders,allrounder,bowling_allrounder,Harsh Tyagi,Railways,64.13,95.29,100.0,0.0,29.96,15.62,46.18,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,51.3,Mohammad Nabi,Sunrisers Hyderabad,0,2,2,8,127
Kolkata Knight Riders,allrounder,bowling_allrounder,Rex Rajkumar,Manipur,51.58,97.5,100.0,0.0,36.21,25.0,22.38,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,48.3,R Dhawan,Punjab Kings,0,2,2,9,134
Kolkata Knight Riders,allrounder,bowling_allrounder,Kangabam Singh,Manipur,48.07,94.36,100.0,0.0,17.68,0.0,10.54,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,41.59,R McLaren,Mumbai Indians,0,2,2,10,144
Kolkata Knight Riders,allrounder,bowling_allrounder,Lalhruaizela,Mizoram,45.83,93.92,100.0,0.0,4.07,0.0,9.24,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,39.59,MN Samuels,Pune Warriors,0,2,2,11,147
Kolkata Knight Riders,batting,finisher,RK Singh,Uttar Pradesh,83.26,94.57,100.0,100.0,96.01,94.74,70.13,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,81.93,T Stubbs,Delhi Capitals,0,2,2,1,4
Kolkata Knight Riders,batting,finisher,Sanvir Singh,Punjab,68.97,92.73,100.0,97.9,68.45,89.47,55.59,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.84,TH David,Mumbai Indians,0,2,2,2,26
Kolkata Knight Riders,batting,finisher,KH Pandya,Baroda,59.71,95.77,100.0,100.0,76.49,63.16,71.82,0.0,batting_tailender_cluster_1,tailender,72.45,CL White,Sunrisers Hyderabad,0,2,2,3,33
Kolkata Knight Riders,batting,finisher,A Manohar,Karnataka,87.95,79.32,100.0,100.0,47.58,42.11,86.95,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,72.15,H Klaasen,Sunrisers Hyderabad,0,2,2,4,35
Kolkata Knight Riders,batting,finisher,Rajat Dey,Tripura,62.25,78.9,100.0,100.0,78.4,73.68,71.89,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.68,JP Duminy,Delhi Capitals,0,2,2,5,36
Kolkata Knight Riders,batting,finisher,N Wadhera,Punjab,80.71,78.95,100.0,57.9,86.3,52.63,87.8,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.45,H Klaasen,Sunrisers Hyderabad,0,2,2,6,38
Kolkata Knight Riders,batting,finisher,Jay Gohil,Saurashtra,53.46,76.13,100.0,92.1,72.01,100.0,44.52,0.0,batting_tailender_cluster_1,tailender,67.97,KK Cooper,Rajasthan Royals,0,2,2,7,53
Kolkata Knight Riders,batting,finisher,Vishnu Solanki,Baroda,50.3,73.01,100.0,100.0,65.08,78.95,56.92,0.0,batting_tailender_cluster_1,tailender,66.11,MC Henriques,Sunrisers Hyderabad,0,2,2,8,62
Kolkata Knight Riders,batting,finisher,R Tewatia,Haryana,71.95,83.33,100.0,100.0,47.83,21.05,72.29,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,66.01,Shashank Singh,Punjab Kings,0,2,2,9,64
Kolkata Knight Riders,batting,finisher,Vishvaraj Jadeja,Saurashtra,42.8,86.43,100.0,100.0,58.48,84.21,51.38,0.0,batting_tailender_cluster_1,tailender,65.93,SW Billings,Delhi Capitals,0,2,2,10,65
Kolkata Knight Riders,batting,finisher,VR Iyer,Madhya Pradesh,72.9,74.44,100.0,100.0,59.46,36.84,52.88,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,65.66,KK Nair,Delhi Capitals,0,2,2,11,67
Kolkata Knight Riders,batting,finisher,Subhransu Senapati,Odisha,66.48,93.51,100.0,100.0,50.71,0.0,73.55,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.75,KK Nair,Delhi Capitals,0,2,2,12,73
Kolkata Knight Riders,batting,finisher,S Dube,Mumbai,51.04,80.8,100.0,100.0,52.2,68.42,42.76,0.0,batting_tailender_cluster_1,tailender,63.67,Sachin Baby,Royal Challengers Bengaluru,0,2,2,13,78
Kolkata Knight Riders,batting,finisher,Sumit Kumar,Haryana,45.74,90.1,100.0,100.0,52.61,47.37,49.5,0.0,batting_tailender_cluster_1,tailender,62.61,AM Nayar,Mumbai Indians,0,2,2,14,86
Kolkata Knight Riders,batting,finisher,Chirag Gandhi,Gujarat,45.95,85.84,100.0,100.0,37.36,31.58,72.49,0.0,batting_tailender_cluster_1,tailender,61.21,AC Voges,Rajasthan Royals,0,2,2,15,90
Kolkata Knight Riders,batting,finisher,Shubham Pundir,Jammu & Kashmir,43.54,87.81,100.0,100.0,35.0,5.26,57.48,0.0,batting_tailender_cluster_1,tailender,56.65,S Badrinath,Chennai Super Kings,0,2,2,16,109
Kolkata Knight Riders,batting,finisher,BA Roy,Assam,65.3,37.58,100.0,42.1,64.57,57.89,59.73,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.13,TR Birt,Delhi Capitals,0,2,2,17,111
Kolkata Knight Riders,batting,finisher,M Shahrukh Khan,Tamil Nadu,57.42,53.43,100.0,100.0,47.69,10.53,49.85,0.0,batting_tailender_cluster_1,tailender,55.31,MP Stoinis,Lucknow Super Giants,0,2,2,18,114
Kolkata Knight Riders,batting,finisher,K L Shrijith,Karnataka,28.58,83.68,100.0,83.8,26.36,15.79,35.49,0.0,batting_tailender_cluster_1,tailender,49.41,AM Nayar,Mumbai Indians,0,2,2,19,130
Kolkata Knight Riders,batting,finisher,Fazil Rashid,Jammu & Kashmir,21.93,89.25,100.0,40.4,41.85,26.32,56.34,0.0,batting_tailender_cluster_2,tailender,49.26,TR Birt,Delhi Capitals,0,2,2,20,132
Kolkata Knight Riders,batting,middle_order,YBK Jaiswal,Mumbai,63.81,88.31,100.0,100.0,68.59,100.0,24.79,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.35,RA Tripathi,Sunrisers Hyderabad,0,2,2,1,41
Kolkata Knight Riders,batting,middle_order,SS Sharma,Baroda,58.75,79.22,100.0,67.9,72.36,80.0,82.64,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,68.92,PHKD Mendis,Sunrisers Hyderabad,0,2,2,2,50
Kolkata Knight Riders,batting,middle_order,UR Kumar,Gujarat,68.39,66.97,100.0,52.5,69.32,86.67,70.24,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,66.6,PHKD Mendis,Sunrisers Hyderabad,0,2,2,3,60
Kolkata Knight Riders,batting,middle_order,B Sai Sudharsan,Tamil Nadu,52.85,83.33,100.0,100.0,46.33,40.0,79.55,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.66,SS Tiwary,Mumbai Indians,0,2,2,4,74
Kolkata Knight Riders,batting,middle_order,Sudip Chatterjee,Bengal,42.96,92.4,100.0,100.0,14.48,26.67,76.62,0.0,batting_tailender_cluster_1,tailender,59.23,FY Fazal,Rajasthan Royals,0,2,2,5,96
Kolkata Knight Riders,batting,middle_order,Rex Rajkumar,Manipur,23.28,86.29,100.0,100.0,28.91,73.33,52.7,0.0,batting_tailender_cluster_1,tailender,58.09,M Kaif,Rajasthan Royals,0,2,2,6,100
Kolkata Knight Riders,batting,middle_order,Ganesh Satish,Vidarbha,32.31,76.0,100.0,100.0,46.3,46.67,45.36,0.0,batting_tailender_cluster_1,tailender,56.69,MC Juneja,Delhi Capitals,0,2,2,7,108
Kolkata Knight Riders,batting,middle_order,Joseph Lalthankhuma,Mizoram,12.15,89.78,100.0,85.4,24.54,93.33,18.53,0.0,batting_tailender_cluster_1,tailender,53.08,CJ Ferguson,Pune Warriors,0,2,2,8,124
Kolkata Knight Riders,batting,middle_order,Bhanu Pania,Baroda,25.18,84.32,100.0,100.0,29.7,13.33,59.63,0.0,batting_tailender_cluster_1,tailender,52.95,DT Christian,Sunrisers Hyderabad,0,2,2,9,125
Kolkata Knight Riders,batting,middle_order,Karan Lal,Bengal,21.64,60.56,100.0,69.2,45.87,53.33,40.62,0.0,batting_tailender_cluster_1,tailender,49.31,LA Carseldine,Rajasthan Royals,0,2,2,10,131
Kolkata Knight Riders,batting,middle_order,Sanjeet Desai,Chhattisgarh,24.74,49.27,100.0,87.9,24.54,66.67,38.85,0.0,batting_tailender_cluster_1,tailender,49.13,KS Bharat,Royal Challengers Bengaluru,0,2,2,11,133
Kolkata Knight Riders,batting,middle_order,Mohit Jangra,Mizoram,23.79,71.08,100.0,40.0,29.16,60.0,44.8,0.0,batting_tailender_cluster_1,tailender,47.82,AJ Turner,Rajasthan Royals,0,2,2,12,135
Kolkata Knight Riders,batting,middle_order,Kangabam Singh,Manipur,17.65,85.64,100.0,100.0,32.88,6.67,23.69,0.0,batting_tailender_cluster_1,tailender,47.7,CJ Ferguson,Pune Warriors,0,2,2,13,136
Kolkata Knight Riders,batting,middle_order,Henan Nazir,Jammu & Kashmir,19.08,64.23,100.0,52.9,34.4,33.33,35.99,0.0,batting_tailender_cluster_1,tailender,44.11,MC Juneja,Delhi Capitals,0,2,2,14,142
Kolkata Knight Riders,batting,middle_order,Lalhruaizela,Mizoram,13.01,84.73,100.0,100.0,5.98,0.0,19.33,0.0,batting_tailender_cluster_2,tailender,42.84,CJ Ferguson,Pune Warriors,0,2,2,15,143
Kolkata Knight Riders,batting,middle_order,J Anderson,Mizoram,11.85,73.79,100.0,45.8,24.46,20.0,16.98,0.0,batting_tailender_cluster_2,tailender,39.16,MS Wade,Gujarat Titans,0,2,2,16,148
Kolkata Knight Riders,batting,middle_order,SK Gharami,Bengal,1.77,73.29,100.0,22.9,6.9,0.0,14.31,0.0,batting_tailender_cluster_2,tailender,30.76,AA Bilakhia,Sunrisers Hyderabad,0,2,2,17,151
Kolkata Knight Riders,bowling,middle_overs_bowler,Tanush Kotian,Mumbai,73.76,87.25,50.0,100.0,85.52,78.12,96.97,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,81.4,PP Chawla,Punjab Kings,1,2,1,1,6
Kolkata Knight Riders,bowling,middle_overs_bowler,K Kartikeya,Madhya Pradesh,72.65,92.06,50.0,100.0,76.79,71.88,97.95,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,80.5,R Sharma,Pune Warriors,1,2,1,2,9
Kolkata Knight Riders,bowling,middle_overs_bowler,Abid Mushtaq,Jammu & Kashmir,71.53,85.47,50.0,100.0,55.55,81.25,89.96,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,77.3,M Muralitharan,Chennai Super Kings,1,2,1,3,14
Kolkata Knight Riders,bowling,middle_overs_bowler,KH Pandya,Baroda,50.66,96.16,50.0,100.0,62.21,87.5,79.32,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,74.96,R Ashwin,Chennai Super Kings,1,2,1,4,22
Kolkata Knight Riders,bowling,middle_overs_bowler,Lalit Yadav,Delhi,48.78,91.15,50.0,100.0,80.52,75.0,83.54,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,74.83,J Botha,Rajasthan Royals,1,2,1,5,23
Kolkata Knight Riders,bowling,middle_overs_bowler,K Gowtham,Karnataka,53.74,92.01,50.0,100.0,76.95,46.88,95.04,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,73.94,PP Ojha,Sunrisers Hyderabad,1,2,1,6,25
Kolkata Knight Riders,bowling,middle_overs_bowler,R Parag,Assam,56.89,84.34,50.0,100.0,42.73,84.38,89.54,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,73.19,A Kumble,Royal Challengers Bengaluru,1,2,1,7,29
Kolkata Knight Riders,bowling,middle_overs_bowler,Chirag Jani,Saurashtra,44.74,90.05,50.0,100.0,83.93,67.19,78.27,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,72.89,JH Kallis,Kolkata Knight Riders,1,2,1,8,31
Kolkata Knight Riders,bowling,middle_overs_bowler,KC Cariappa,Karnataka,82.87,98.42,50.0,100.0,43.25,96.88,98.34,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.68,SP Narine,Kolkata Knight Riders,1,2,1,9,32
Kolkata Knight Riders,bowling,middle_overs_bowler,YS Chahal,Haryana,44.6,69.85,50.0,100.0,83.77,90.62,79.4,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,72.28,MJ Santner,Chennai Super Kings,1,2,1,10,34
Kolkata Knight Riders,bowling,middle_overs_bowler,Saransh Jain,Madhya Pradesh,42.59,76.82,50.0,100.0,71.66,93.75,75.7,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,71.65,IS Sodhi,Rajasthan Royals,1,2,1,11,37
Kolkata Knight Riders,bowling,middle_overs_bowler,M Markande,Punjab,47.14,92.92,50.0,100.0,63.9,28.12,97.84,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.85,RD Chahar,Mumbai Indians,1,2,1,12,45
Kolkata Knight Riders,bowling,middle_overs_bowler,VR Iyer,Madhya Pradesh,49.79,85.89,50.0,100.0,60.52,40.62,93.4,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.8,J Botha,Rajasthan Royals,1,2,1,13,46
Kolkata Knight Riders,bowling,middle_overs_bowler,SS Agarwal,Chhattisgarh,60.9,93.39,50.0,100.0,32.34,25.0,97.81,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.2,Rashid Khan,Sunrisers Hyderabad,1,2,1,14,49
Kolkata Knight Riders,bowling,middle_overs_bowler,Dharmendrasinh Jadeja,Saurashtra,43.9,81.92,50.0,100.0,39.19,67.19,86.34,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.84,MM Ali,Chennai Super Kings,1,2,1,15,54
Kolkata Knight Riders,bowling,middle_overs_bowler,Shiva Singh,Uttar Pradesh,47.29,83.77,50.0,100.0,49.25,57.81,74.11,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.64,M Kartik,Kolkata Knight Riders,1,2,1,16,55
Kolkata Knight Riders,bowling,middle_overs_bowler,PP Chawla,Gujarat,86.69,94.53,50.0,100.0,52.89,34.38,97.43,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,67.49,PP Ojha,Sunrisers Hyderabad,1,2,1,17,56
Kolkata Knight Riders,bowling,middle_overs_bowler,Jasmer Dhankhar,Uttar Pradesh,50.91,80.72,50.0,55.0,70.91,57.81,89.9,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.15,MJ Clarke,Pune Warriors,1,2,1,18,58
Kolkata Knight Riders,bowling,middle_overs_bowler,J Yadav,Haryana,53.08,93.99,50.0,100.0,17.66,37.5,83.58,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,66.09,AR Patel,Delhi Capitals,1,2,1,19,63
