player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,team,typical_position,avg_position,position_role,batting_role
J Anderson,45,3,65,6,0,3,15.0,21,8,0.0,0,0.0,6.56,0,0,0.0,0.0,69.23,0.092,0.0,0.092,0.533,0.615,0.711,0.289,0.0,78.05,54.17,,pp,,15.0,Mizoram,3,3.0,top_order,middle_order
J Kousik,44,3,39,2,1,1,14.67,41,1,0.667,0,0.0,22.81,1,0,0.333,0.0,112.82,0.077,0.026,0.051,0.318,0.282,0.0,0.386,0.614,,100.0,122.73,death,14.67,,Tamil Nadu,7,8.0,lower_order,tailender
J Mallikarjun,61,4,63,3,3,3,15.25,23,3,0.25,0,0.0,9.32,0,0,0.0,0.0,96.83,0.095,0.048,0.048,0.492,0.46,0.049,0.541,0.41,21.43,103.12,147.06,death,22.5,8.0,Hyderabad (India),6,4.5,middle_order,middle_order
J Suchith,204,20,153,17,7,10,10.2,34,0,0.5,2,0.1,8.67,1,0,0.05,0.0,133.33,0.157,0.046,0.111,0.539,0.307,0.0,0.201,0.799,,91.11,150.93,death,10.23,10.14,Karnataka,7,7.25,lower_order,tailender
J Syed Mohammad,146,5,141,13,4,3,29.2,42,13,0.4,0,0.0,13.63,3,0,0.6,0.0,103.55,0.121,0.028,0.092,0.521,0.418,0.014,0.705,0.281,66.67,99.04,120.59,death,26.0,31.33,Assam,7,5.8,lower_order,tailender
J Yadav,54,12,51,1,2,7,4.5,19,0,0.417,4,0.333,6.53,0,0,0.0,0.0,105.88,0.059,0.039,0.02,0.296,0.275,0.0,0.241,0.759,,86.67,113.89,death,1.5,5.1,Haryana,8,8.214285714285714,lower_order,tailender
JD Unadkat,282,23,180,19,17,10,12.26,58,0,0.565,0,0.0,14.81,4,1,0.174,0.043,156.67,0.2,0.094,0.106,0.631,0.306,0.0,0.234,0.766,,115.79,175.61,death,9.92,14.82,Saurashtra,9,7.576923076923077,tailender,lower_order_hitter
JJ Lamare,28,5,49,3,1,5,5.6,15,0,0.0,1,0.2,5.98,0,0,0.0,0.0,57.14,0.082,0.02,0.061,0.643,0.714,0.357,0.357,0.286,41.67,90.91,57.14,mid,,5.6,Meghalaya,2,5.2,opener,anchor_opener
JM Sharma,979,41,670,100,43,33,23.88,91,0,0.195,2,0.049,21.62,11,5,0.268,0.122,146.12,0.213,0.064,0.149,0.672,0.379,0.432,0.318,0.25,123.32,146.7,213.04,death,27.67,18.53,Vidarbha,2,2.8780487804878048,opener,aggressive_opener
JR Banik,40,5,69,3,0,5,8.0,22,0,0.0,2,0.4,9.27,0,0,0.0,0.0,57.97,0.043,0.0,0.043,0.3,0.623,0.675,0.325,0.0,55.1,65.0,,mid,,8.0,Tripura,1,1.6,opener,anchor_opener
Jafar Jamal,14,3,12,1,1,3,4.67,7,1,0.0,0,0.0,3.21,0,0,0.0,0.0,116.67,0.167,0.083,0.083,0.714,0.5,0.0,0.071,0.929,,25.0,162.5,death,6.5,1.0,Kerala,5,6.666666666666667,middle_order,finisher
Jahan Uddin,7,3,19,0,0,2,2.33,5,1,0.333,0,0.0,2.31,0,0,0.0,0.0,36.84,0.0,0.0,0.0,0.0,0.737,0.0,0.857,0.143,,35.29,50.0,death,,2.33,Sikkim,8,7.333333333333333,lower_order,tailender
Jalaj S Saxena,165,14,208,14,0,9,11.79,37,0,0.357,1,0.071,11.24,1,0,0.071,0.0,79.33,0.067,0.0,0.067,0.339,0.471,0.406,0.345,0.248,77.01,69.51,105.13,death,13.86,9.71,Kerala,2,4.214285714285714,opener,anchor_opener
Jaskaran Singh,152,13,93,6,13,7,11.69,31,0,0.462,1,0.077,8.39,1,0,0.077,0.0,163.44,0.204,0.14,0.065,0.671,0.323,0.0,0.204,0.796,,119.23,180.6,death,11.0,12.0,Chandigarh,6,6.538461538461538,middle_order,finisher
Jaskaranvir Singh Sohi,63,7,57,4,2,3,9.0,20,1,0.571,0,0.0,6.38,0,0,0.0,0.0,110.53,0.105,0.035,0.07,0.444,0.316,0.206,0.413,0.381,118.18,86.67,150.0,death,7.67,10.0,Chandigarh,5,5.375,middle_order,finisher
Jatin Wadhwan,473,14,382,50,15,14,33.79,69,0,0.0,1,0.071,23.42,8,4,0.571,0.286,123.82,0.17,0.039,0.131,0.613,0.416,0.461,0.524,0.015,110.1,141.71,77.78,mid,41.14,26.43,Jammu & Kashmir,2,1.9285714285714286,opener,anchor_opener
Jaweed Ali,50,3,28,7,1,3,16.67,35,1,0.0,0,0.0,17.16,1,0,0.333,0.0,178.57,0.286,0.036,0.25,0.68,0.214,0.0,0.32,0.68,,145.45,200.0,death,1.0,24.5,Hyderabad (India),6,6.333333333333333,middle_order,finisher
Jay Bista,820,26,589,98,25,23,31.54,94,0,0.115,3,0.115,25.13,11,6,0.423,0.231,139.22,0.209,0.042,0.166,0.661,0.368,0.629,0.306,0.065,136.51,133.51,230.43,death,38.42,25.64,Mumbai,1,1.2962962962962963,opener,aggressive_opener
Jay Gohil,147,9,101,11,10,4,16.33,42,1,0.556,0,0.0,12.84,1,0,0.111,0.0,145.54,0.208,0.099,0.109,0.707,0.386,0.068,0.347,0.585,125.0,121.43,168.63,death,20.75,12.8,Saurashtra,6,6.555555555555555,middle_order,finisher
Jayanta Sagatpam,75,5,102,7,0,5,15.0,36,0,0.0,1,0.2,13.75,1,0,0.2,0.0,73.53,0.069,0.0,0.069,0.373,0.52,0.293,0.6,0.107,78.57,75.0,57.14,pp,9.0,19.0,Manipur,5,4.6,middle_order,middle_order
Jaydev Shah,68,5,85,6,3,5,13.6,35,2,0.0,0,0.0,12.52,1,0,0.2,0.0,80.0,0.106,0.035,0.071,0.618,0.624,0.426,0.574,0.0,72.5,86.67,,mid,19.0,5.5,Saurashtra,3,3.4,top_order,middle_order
Jayveer Parmar,5,3,7,0,0,0,1.67,3,1,1.0,0,0.0,1.15,0,0,0.0,0.0,71.43,0.0,0.0,0.0,0.0,0.286,0.0,0.0,1.0,,,71.43,death,,1.67,Gujarat,10,10.0,tailender,tailender
Jiwanjot Singh,103,3,85,13,0,2,34.33,77,6,0.333,0,0.0,37.61,1,1,0.333,0.333,121.18,0.153,0.0,0.153,0.505,0.282,0.301,0.456,0.243,86.11,138.24,166.67,death,77.0,13.0,Uttarakhand,2,1.6666666666666667,opener,anchor_opener
Johnson Singh,155,13,212,12,4,12,11.92,43,0,0.077,4,0.308,14.0,1,0,0.077,0.0,73.11,0.075,0.019,0.057,0.465,0.571,0.065,0.619,0.316,52.63,68.57,92.45,death,,11.92,Manipur,4,4.923076923076923,top_order,middle_order
Joseph Lalthankhuma,76,7,100,6,1,7,10.86,24,4,0.0,0,0.0,7.1,0,0,0.0,0.0,76.0,0.07,0.01,0.06,0.395,0.53,0.329,0.592,0.079,75.76,73.77,100.0,death,,10.86,Mizoram,4,4.428571428571429,top_order,middle_order
Joshua Ozukum,219,10,181,26,6,9,21.9,91,0,0.1,0,0.0,27.58,2,1,0.2,0.1,120.99,0.177,0.033,0.144,0.639,0.459,0.553,0.329,0.119,111.01,116.13,260.0,death,53.5,14.0,Nagaland,1,2.1,opener,anchor_opener
Jyothi Sai Krishna,58,5,72,5,0,5,11.6,20,1,0.0,0,0.0,7.83,0,0,0.0,0.0,80.56,0.069,0.0,0.069,0.345,0.472,0.034,0.793,0.172,100.0,75.41,111.11,death,18.0,10.0,Andhra,6,5.8,middle_order,middle_order
Jyotsnil Singh,103,4,87,8,5,4,25.75,45,4,0.0,0,0.0,18.68,2,0,0.5,0.0,118.39,0.149,0.057,0.092,0.602,0.448,0.748,0.252,0.0,122.22,108.33,,pp,33.0,4.0,Baroda,1,1.0,opener,aggressive_opener
K Bharath Shankar,93,7,79,15,2,7,13.29,30,1,0.0,0,0.0,11.04,1,0,0.143,0.0,117.72,0.215,0.025,0.19,0.774,0.544,1.0,0.0,0.0,117.72,,,pp,15.0,11.0,Tamil Nadu,1,1.1428571428571428,opener,anchor_opener
K D Patel,19,4,14,3,0,1,4.75,9,2,0.75,0,0.0,3.4,0,0,0.0,0.0,135.71,0.214,0.0,0.214,0.632,0.429,0.0,0.0,1.0,,,135.71,death,2.0,5.67,Saurashtra,11,10.75,tailender,tailender
K Gowtham,229,18,161,18,12,13,12.72,57,0,0.278,1,0.056,13.88,2,1,0.111,0.056,142.24,0.186,0.075,0.112,0.629,0.329,0.201,0.245,0.555,127.78,136.59,151.19,death,14.22,11.22,Karnataka,3,6.052631578947368,top_order,top_order_aggressor
K Kartikeya,6,4,8,0,0,1,1.5,4,0,0.75,1,0.25,1.73,0,0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,,,75.0,death,1.0,1.67,Madhya Pradesh,10,10.25,tailender,tailender
K L Shrijith,104,7,96,6,4,5,14.86,48,0,0.286,2,0.286,16.78,1,0,0.143,0.0,108.33,0.104,0.042,0.062,0.462,0.396,0.163,0.462,0.375,73.91,97.96,162.5,death,18.0,10.67,Karnataka,3,4.142857142857143,top_order,finisher
K Upadhyay,18,4,19,2,1,4,4.5,14,0,0.0,2,0.5,6.61,0,0,0.0,0.0,94.74,0.158,0.053,0.105,0.778,0.632,0.0,0.0,1.0,,0.0,100.0,death,0.0,6.0,Railways,10,9.8,tailender,tailender
K V Sasikanth,205,17,178,13,9,14,12.06,47,1,0.176,0,0.0,11.55,1,0,0.059,0.0,115.17,0.124,0.051,0.073,0.517,0.382,0.0,0.112,0.888,,53.49,134.81,death,7.33,13.07,Andhra,8,8.176470588235293,lower_order,tailender
K Vanlalruata,25,6,42,2,0,6,4.17,17,0,0.0,1,0.167,6.43,0,0,0.0,0.0,59.52,0.048,0.0,0.048,0.32,0.619,0.04,0.92,0.04,14.29,69.7,50.0,mid,,4.17,Mizoram,4,4.666666666666667,top_order,middle_order
KA Vaz,225,11,200,24,2,10,20.45,36,0,0.091,1,0.091,12.14,4,0,0.364,0.0,112.5,0.13,0.01,0.12,0.48,0.325,0.244,0.662,0.093,117.02,112.03,105.0,pp,12.0,21.3,Goa,4,4.181818181818182,top_order,middle_order
KB Arun Karthik,509,30,431,43,14,26,16.97,89,0,0.133,7,0.233,22.96,7,3,0.233,0.1,118.1,0.132,0.032,0.1,0.503,0.364,0.348,0.499,0.153,118.79,109.01,159.18,death,21.31,12.0,Kerala,1,3.2666666666666666,opener,anchor_opener
KB Pawan,473,20,418,35,17,15,23.65,72,0,0.25,3,0.15,20.91,7,3,0.35,0.15,113.16,0.124,0.041,0.084,0.512,0.376,0.152,0.59,0.258,110.77,102.2,152.5,death,24.67,23.47,Mizoram,4,3.75,top_order,finisher
KC Cariappa,43,7,32,0,5,5,6.14,21,0,0.286,2,0.286,8.63,0,0,0.0,0.0,134.38,0.156,0.156,0.0,0.698,0.469,0.0,0.186,0.814,,160.0,129.63,mid,7.0,5.5,Karnataka,7,8.875,lower_order,tailender
KD Karthik,746,23,517,75,27,19,32.43,71,0,0.174,1,0.043,21.62,12,5,0.522,0.217,144.29,0.197,0.052,0.145,0.619,0.319,0.176,0.669,0.155,122.43,143.8,184.13,death,32.74,31.0,Tamil Nadu,4,3.869565217391304,top_order,top_order_anchor
KH Devdhar,1432,45,1175,165,31,40,31.82,100,0,0.111,1,0.022,24.06,20,9,0.444,0.2,121.87,0.167,0.026,0.14,0.591,0.391,0.543,0.348,0.109,117.73,116.05,183.53,death,37.31,21.88,Baroda,1,1.0,opener,anchor_opener
KH Pandya,598,28,482,55,15,23,21.36,76,0,0.179,1,0.036,21.5,10,4,0.357,0.143,124.07,0.145,0.031,0.114,0.518,0.34,0.125,0.52,0.355,80.65,113.09,185.96,death,20.06,23.08,Baroda,4,3.892857142857143,top_order,finisher
KK Acharjee,51,7,64,4,0,6,7.29,18,1,0.143,0,0.0,6.7,0,0,0.0,0.0,79.69,0.062,0.0,0.062,0.314,0.438,0.137,0.373,0.49,50.0,90.48,86.21,mid,1.0,8.33,Tripura,5,5.857142857142857,middle_order,middle_order
KK Ahmed,4,3,15,0,0,2,1.33,2,0,0.333,1,0.333,1.15,0,0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.733,0.0,0.0,1.0,,,26.67,death,2.0,1.0,Rajasthan,11,11.0,tailender,tailender
KK Nair,1202,45,830,109,51,39,26.71,111,0,0.133,2,0.044,26.25,13,7,0.289,0.156,144.82,0.193,0.061,0.131,0.617,0.317,0.336,0.503,0.161,149.08,135.35,172.32,death,28.84,21.46,Karnataka,4,3.276595744680851,top_order,top_order_anchor
KL Nagarkoti,46,4,56,4,0,2,11.5,39,0,0.5,1,0.25,18.45,1,0,0.25,0.0,82.14,0.071,0.0,0.071,0.348,0.446,0.043,0.37,0.587,33.33,68.0,108.0,death,3.5,19.5,Rajasthan,8,7.0,lower_order,tailender
KL Rahul,313,8,201,27,15,6,39.12,84,0,0.25,1,0.125,31.32,5,3,0.625,0.375,155.72,0.209,0.075,0.134,0.633,0.274,0.61,0.335,0.054,169.03,132.91,188.89,death,44.71,0.0,Karnataka,1,1.0,opener,aggressive_opener
