player,total_wickets,total_matches_bowled,total_balls_bowled,total_runs_conceded,total_wides,total_noballs,economy_rate,bowling_average,bowling_strike_rate,avg_wickets_per_match,bowling_consistency,two_plus_hauls,two_plus_haul_rate,bowling_dot_rate,wide_rate,noball_rate,pp_runs_conceded,mid_runs_conceded,death_runs_conceded,pp_balls_bowled,mid_balls_bowled,death_balls_bowled,pp_economy,mid_economy,death_economy,pp_workload_pct,mid_workload_pct,death_workload_pct,dominant_phase,bowling_role,wickets_in_wins,wickets_in_losses,balls_bowled_per_match,sample_reliability_score,team,season_start_year,eligible_for_model
Ambikeshwar Mishra,1,1,18,15,0,0,5.0,15.0,18.0,1.0,0.0,0,0.0,0.444,0.0,0.0,0,15,0,0,18,0,,5.0,,0.0,1.0,0.0,middle,part_time_bowler,,1.0,18.0,0.138,Railways,2018,False
Amiangshu Sen,7,7,96,136,2,1,8.5,19.43,13.71,1.0,1.15,2,0.286,0.302,0.286,0.143,3,110,23,6,72,18,3.0,9.17,7.67,0.062,0.75,0.188,powerplay,middle_overs_bowler,0.5,1.2,13.71,0.838,Meghalaya,2019,True
Amit Ali,11,7,125,115,1,0,5.52,10.45,11.36,1.571,1.72,3,0.429,0.464,0.143,0.0,0,94,21,0,114,11,,4.95,11.45,0.0,0.912,0.088,middle,middle_overs_bowler,2.75,0.0,17.86,0.938,Tripura,2023,True
Amit Kuila,1,2,30,52,1,0,10.4,52.0,30.0,0.5,0.71,0,0.0,0.267,0.5,0.0,28,6,18,18,6,6,9.33,6.0,18.0,0.6,0.2,0.2,middle,part_time_bowler,1.0,0.0,15.0,0.25,Railways,2021,False
Amit Mishra,35,25,527,710,8,5,8.08,20.29,15.06,1.4,1.12,11,0.44,0.38,0.32,0.2,261,118,331,246,78,203,6.37,9.08,9.78,0.467,0.148,0.385,powerplay,death_bowler,1.44,1.33,21.08,1.0,Uttar Pradesh,2018,True
Amit Sinha,2,2,24,28,0,0,7.0,14.0,12.0,1.0,1.41,1,0.5,0.458,0.0,0.0,0,21,7,0,18,6,,7.0,7.0,0.0,0.75,0.25,middle,part_time_bowler,2.0,0.0,12.0,0.225,Assam,2021,False
Amit Verma,6,16,199,305,0,0,9.2,50.83,33.17,0.375,0.89,2,0.125,0.281,0.0,0.0,13,235,57,12,145,42,6.5,9.72,8.14,0.06,0.729,0.211,powerplay,middle_overs_bowler,0.83,0.1,12.44,1.0,Goa,2020,True
Amit Yadav,11,8,168,153,2,0,5.46,13.91,15.27,1.375,1.51,3,0.375,0.524,0.25,0.0,29,101,23,72,78,18,2.42,7.77,7.67,0.429,0.464,0.107,powerplay,powerplay_bowler,2.33,0.8,21.0,1.0,Goa,2022,True
Amlanjyoti Das,3,9,150,202,11,0,8.08,67.33,50.0,0.333,0.71,1,0.111,0.373,1.222,0.0,84,85,33,66,66,18,7.64,7.73,11.0,0.44,0.44,0.12,powerplay,powerplay_bowler,0.67,0.17,16.67,1.0,Assam,2021,True
Amod Yadav,8,6,120,126,3,0,6.3,15.75,15.0,1.333,1.51,2,0.333,0.492,0.5,0.0,89,0,37,84,0,36,6.36,,6.17,0.7,0.0,0.3,death,death_bowler,1.6,0.0,20.0,0.875,Bihar,2021,True
Amogh Desai,4,4,48,60,3,0,7.5,15.0,12.0,1.0,1.41,1,0.25,0.354,0.75,0.0,9,24,27,6,18,24,9.0,8.0,6.75,0.125,0.375,0.5,death,part_time_bowler,,1.0,12.0,0.45,Goa,2018,True
Amos Rai,0,3,30,69,3,0,13.8,,,0.0,0.0,0,0.0,0.133,1.0,0.0,0,69,0,0,30,0,,13.8,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,10.0,0.312,Sikkim,2018,True
Amrit Lubana,1,2,24,30,0,0,7.5,30.0,24.0,0.5,0.71,0,0.0,0.417,0.0,0.0,0,28,2,0,18,6,,9.33,2.0,0.0,0.75,0.25,death,part_time_bowler,0.0,1.0,12.0,0.225,Chandigarh,2024,False
Amulya Pandrekar,11,16,286,339,2,0,7.11,30.82,26.0,0.688,0.7,2,0.125,0.329,0.125,0.0,60,214,65,66,180,40,5.45,7.13,9.75,0.231,0.629,0.14,powerplay,middle_overs_bowler,0.6,0.73,17.88,1.0,Goa,2022,True
Anand Singh,7,15,192,267,10,1,8.34,38.14,27.43,0.467,0.74,2,0.133,0.25,0.667,0.067,0,231,36,0,162,30,,8.56,7.2,0.0,0.844,0.156,death,middle_overs_bowler,0.6,0.2,12.8,1.0,Jharkhand,2021,True
Ananta Saha,1,2,42,32,1,0,4.57,32.0,42.0,0.5,0.71,0,0.0,0.619,0.5,0.0,30,2,0,36,6,0,5.0,2.0,,0.857,0.143,0.0,middle,part_time_bowler,1.0,0.0,21.0,0.3,Railways,2021,False
Andrew Vanlalhruaia,1,3,48,107,4,0,13.38,107.0,48.0,0.333,0.58,0,0.0,0.208,1.333,0.0,0,87,20,0,42,6,,12.43,20.0,0.0,0.875,0.125,middle,part_time_bowler,,0.33,16.0,0.388,Mizoram,2020,True
Anil Subba,0,1,2,3,0,0,9.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,9.0,,,1.0,0.0,0.0,powerplay,part_time_bowler,,0.0,2.0,0.071,Sikkim,2019,False
Aniruddha Joshi,0,1,6,13,0,0,13.0,,,0.0,0.0,0,0.0,0.167,0.0,0.0,0,13,0,0,6,0,,13.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Karnataka,2015,False
Anirudh Kanwar,2,3,66,73,0,0,6.64,36.5,33.0,0.667,0.58,0,0.0,0.379,0.0,0.0,9,45,19,6,48,12,9.0,5.62,9.5,0.091,0.727,0.182,middle,middle_overs_bowler,1.0,0.0,22.0,0.462,Chandigarh,2019,True
Anish Charak,2,9,124,129,2,0,6.24,64.5,62.0,0.222,0.44,0,0.0,0.427,0.222,0.0,47,82,0,42,82,0,6.71,6.0,,0.339,0.661,0.0,middle,powerplay_bowler,0.2,0.25,13.78,1.0,Meghalaya,2023,True
Ankit Chaudhary,12,9,199,200,1,0,6.03,16.67,16.58,1.333,1.12,3,0.333,0.407,0.111,0.0,20,162,18,18,163,18,6.67,5.96,6.0,0.09,0.819,0.09,middle,middle_overs_bowler,2.0,0.8,22.11,1.0,Uttar Pradesh,2018,True
Ankit Dabas,0,2,30,50,2,0,10.0,,,0.0,0.0,0,0.0,0.2,1.0,0.0,0,50,0,0,30,0,,10.0,,0.0,1.0,0.0,middle,part_time_bowler,0.0,0.0,15.0,0.25,Jharkhand,2015,False
Ankit Kaushik,1,1,12,30,0,0,15.0,30.0,12.0,1.0,0.0,0,0.0,0.25,0.0,0.0,17,0,13,6,0,6,17.0,,13.0,0.5,0.0,0.5,death,part_time_bowler,,1.0,12.0,0.112,Himachal,2017,False
Ankit Kushwah,4,6,125,166,8,0,7.97,41.5,31.25,0.667,0.52,0,0.0,0.392,1.333,0.0,51,29,86,42,36,47,7.29,4.83,10.98,0.336,0.288,0.376,middle,death_bowler,0.75,0.5,20.83,0.875,Madhya Pradesh,2022,True
Ankit Lamba,0,1,6,13,3,0,13.0,,,0.0,0.0,0,0.0,0.0,3.0,0.0,0,13,0,0,6,0,,13.0,,0.0,1.0,0.0,middle,part_time_bowler,0.0,,6.0,0.088,Rajasthan,2017,False
Ankit Maini,12,5,120,122,2,0,6.1,10.17,10.0,2.4,0.89,4,0.8,0.4,0.4,0.0,32,85,5,24,90,6,8.0,5.67,5.0,0.2,0.75,0.05,death,middle_overs_bowler,2.75,1.0,24.0,0.812,Himachal,2018,True
Ankit Manori,0,1,18,29,1,0,9.67,,,0.0,0.0,0,0.0,0.389,1.0,0.0,19,10,0,12,6,0,9.5,10.0,,0.667,0.333,0.0,powerplay,part_time_bowler,,0.0,18.0,0.138,Uttarakhand,2021,False
Ankit Sharma,19,20,406,496,14,1,7.33,26.11,21.37,0.95,0.83,6,0.3,0.32,0.7,0.05,41,424,31,30,346,30,8.2,7.35,6.2,0.074,0.852,0.074,death,middle_overs_bowler,1.1,0.8,20.3,1.0,Madhya Pradesh,2022,True
Ankit Singh,1,1,12,28,0,0,14.0,28.0,12.0,1.0,0.0,0,0.0,0.083,0.0,0.0,0,28,0,0,12,0,,14.0,,0.0,1.0,0.0,middle,part_time_bowler,,1.0,12.0,0.112,Arunachal Pradesh,2018,False
Ankit Yadav,4,6,84,123,1,0,8.79,30.75,21.0,0.667,0.52,0,0.0,0.274,0.167,0.0,21,45,57,18,36,30,7.0,7.5,11.4,0.214,0.429,0.357,powerplay,death_bowler,0.5,0.75,14.0,0.725,Odisha,2020,True
Ankitkar Jaiswal,0,1,19,25,0,0,7.89,,,0.0,0.0,0,0.0,0.368,0.0,0.0,7,14,4,6,12,1,7.0,7.0,24.0,0.316,0.632,0.053,powerplay,part_time_bowler,,0.0,19.0,0.142,Odisha,2020,False
Ansh Patel,1,3,42,52,0,0,7.43,52.0,42.0,0.333,0.58,0,0.0,0.357,0.0,0.0,0,36,16,0,36,6,,6.0,16.0,0.0,0.857,0.143,middle,part_time_bowler,1.0,0.0,14.0,0.362,Baroda,2021,True
Antony Dhas,7,3,55,48,0,0,5.24,6.86,7.86,2.333,2.08,2,0.667,0.436,0.0,0.0,0,16,32,0,24,31,,4.0,6.19,0.0,0.436,0.564,middle,part_time_bowler,2.33,,18.33,0.417,Tamil Nadu,2015,True
Anuj Raj,10,6,130,143,6,0,6.6,14.3,13.0,1.667,1.63,3,0.5,0.5,1.0,0.0,86,0,57,78,0,52,6.62,,6.58,0.6,0.0,0.4,death,death_bowler,2.0,1.0,21.67,0.875,Bihar,2022,True
Anunay Singh,1,2,25,42,1,0,10.08,42.0,25.0,0.5,0.71,0,0.0,0.2,0.5,0.0,29,9,4,18,6,1,9.67,9.0,24.0,0.72,0.24,0.04,middle,part_time_bowler,,0.5,12.5,0.229,Bihar,2022,False
Anurag Tiwari,3,6,113,156,2,1,8.28,52.0,37.67,0.5,0.55,0,0.0,0.283,0.333,0.167,16,122,18,12,89,12,8.0,8.22,9.0,0.106,0.788,0.106,powerplay,middle_overs_bowler,0.33,0.67,18.83,0.846,Bengal,2017,True
Anureet Singh,22,23,486,649,19,0,8.01,29.5,22.09,0.957,0.93,5,0.217,0.393,0.826,0.0,213,113,323,198,90,198,6.45,7.53,9.79,0.407,0.185,0.407,powerplay,death_bowler,1.0,0.93,21.13,1.0,Railways,2020,True
Arjit Gupta,3,1,24,12,0,0,3.0,4.0,8.0,3.0,0.0,1,1.0,0.542,0.0,0.0,2,10,0,6,18,0,2.0,3.33,,0.25,0.75,0.0,powerplay,part_time_bowler,3.0,,24.0,0.162,Rajasthan,2019,False
Arjun Tendulkar,10,7,150,203,17,1,8.12,20.3,15.0,1.429,1.27,2,0.286,0.453,2.429,0.143,116,21,66,78,18,54,8.92,7.0,7.33,0.52,0.12,0.36,middle,death_bowler,0.5,1.8,21.43,0.938,Goa,2023,True
Arnab Nandi,8,9,186,193,2,0,6.23,24.12,23.25,0.889,0.78,2,0.222,0.392,0.222,0.0,27,123,43,30,126,30,5.4,5.86,8.6,0.161,0.677,0.161,powerplay,middle_overs_bowler,0.6,1.25,20.67,1.0,Bengal,2020,True
Arpit Pannu,2,3,72,95,1,0,7.92,47.5,36.0,0.667,0.58,0,0.0,0.236,0.333,0.0,18,77,0,12,60,0,9.0,7.7,,0.167,0.833,0.0,middle,middle_overs_bowler,1.0,0.5,24.0,0.488,Chandigarh,2021,True
Arpit Vasavada,4,4,35,14,0,0,2.4,3.5,8.75,1.0,0.82,1,0.25,0.657,0.0,0.0,0,12,2,0,30,5,,2.4,2.4,0.0,0.857,0.143,middle,part_time_bowler,1.0,,8.75,0.396,Saurashtra,2019,True
Arshad Khan,0,2,20,31,0,0,9.3,,,0.0,0.0,0,0.0,0.35,0.0,0.0,25,0,6,18,0,2,8.33,,18.0,0.9,0.0,0.1,powerplay,part_time_bowler,,0.0,10.0,0.208,Madhya Pradesh,2023,False
Arshdeep Singh,20,17,381,475,26,1,7.48,23.75,19.05,1.176,1.13,5,0.294,0.428,1.529,0.059,220,49,206,192,42,147,6.88,7.0,8.41,0.504,0.11,0.386,powerplay,death_bowler,1.46,0.25,22.41,1.0,Punjab,2023,True
Arun Chaprana,16,15,325,412,21,2,7.61,25.75,20.31,1.067,1.1,5,0.333,0.391,1.4,0.133,207,52,153,156,54,115,7.96,5.78,7.98,0.48,0.166,0.354,middle,death_bowler,1.1,1.0,21.67,1.0,Haryana,2020,True
Arup Das,4,10,169,249,5,0,8.84,62.25,42.25,0.4,0.52,0,0.0,0.42,0.5,0.0,159,34,56,126,18,25,7.57,11.33,13.44,0.746,0.107,0.148,powerplay,powerplay_bowler,0.25,0.5,16.9,1.0,Assam,2020,True
Ashish Rai,3,3,54,62,2,0,6.89,20.67,18.0,1.0,1.0,1,0.333,0.407,0.667,0.0,33,13,16,30,12,12,6.6,6.5,8.0,0.556,0.222,0.222,middle,part_time_bowler,1.0,1.0,18.0,0.412,Odisha,2021,True
Ashish Yadav,14,15,300,341,4,0,6.82,24.36,21.43,0.933,1.16,4,0.267,0.367,0.267,0.0,77,248,16,72,216,12,6.42,6.89,8.0,0.24,0.72,0.04,powerplay,middle_overs_bowler,1.17,0.78,20.0,1.0,Railways,2018,True
Ashith Rajiv,9,12,264,326,8,0,7.41,36.22,29.33,0.75,1.06,3,0.25,0.394,0.667,0.0,94,113,119,102,78,84,5.53,8.69,8.5,0.386,0.295,0.318,powerplay,death_bowler,0.43,1.2,22.0,1.0,Puducherry,2021,True
Ashutosh Aman,27,23,474,481,5,1,6.09,17.81,17.56,1.174,1.47,9,0.391,0.365,0.217,0.043,68,353,60,60,354,60,6.8,5.98,6.0,0.127,0.747,0.127,middle,middle_overs_bowler,2.5,0.47,20.61,1.0,Bihar,2022,True
Ashutosh Das,1,2,18,29,0,0,9.67,29.0,18.0,0.5,0.71,0,0.0,0.389,0.0,0.0,29,0,0,18,0,0,9.67,,,1.0,0.0,0.0,powerplay,part_time_bowler,0.0,1.0,9.0,0.2,Odisha,2019,False
Ashutosh Singh,1,2,24,21,0,0,5.25,21.0,24.0,0.5,0.71,0,0.0,0.375,0.0,0.0,0,21,0,0,24,0,,5.25,,0.0,1.0,0.0,middle,part_time_bowler,0.5,,12.0,0.225,Chhattisgarh,2017,False
Ashwani Kumar,1,2,30,50,1,0,10.0,50.0,30.0,0.5,0.71,0,0.0,0.267,0.5,0.0,14,11,25,6,12,12,14.0,5.5,12.5,0.2,0.4,0.4,middle,part_time_bowler,0.5,,15.0,0.25,Punjab,2022,False
Ashwin Das,8,6,121,168,4,0,8.33,21.0,15.12,1.333,1.63,3,0.5,0.421,0.667,0.0,71,15,82,66,6,49,6.45,15.0,10.04,0.545,0.05,0.405,powerplay,death_bowler,2.0,0.67,20.17,0.875,Madhya Pradesh,2022,True
Ashwin Hebbar,0,5,54,110,2,0,12.22,,,0.0,0.0,0,0.0,0.315,0.4,0.0,10,90,10,6,42,6,10.0,12.86,10.0,0.111,0.778,0.111,powerplay,part_time_bowler,,0.0,10.8,0.538,Andhra,2020,True
Aswin Crist,3,3,54,101,0,0,11.22,33.67,18.0,1.0,1.0,1,0.333,0.278,0.0,0.0,47,38,16,18,30,6,15.67,7.6,16.0,0.333,0.556,0.111,middle,part_time_bowler,1.0,,18.0,0.412,Tamil Nadu,2020,True
Atharva Ankolekar,9,11,246,240,0,0,5.85,26.67,27.33,0.818,0.75,2,0.182,0.39,0.0,0.0,74,136,30,78,138,30,5.69,5.91,6.0,0.317,0.561,0.122,powerplay,powerplay_bowler,1.0,0.5,22.36,1.0,Mumbai,2024,True
Atharva Taide,10,12,150,135,3,1,5.4,13.5,15.0,0.833,0.94,4,0.333,0.433,0.25,0.083,0,104,31,0,120,30,,5.2,6.2,0.0,0.8,0.2,middle,middle_overs_bowler,1.11,0.0,12.5,1.0,Vidarbha,2021,True
Atif Attarwala,1,2,42,47,0,0,6.71,47.0,42.0,0.5,0.71,0,0.0,0.19,0.0,0.0,7,26,14,6,24,12,7.0,6.5,7.0,0.143,0.571,0.286,middle,part_time_bowler,0.5,,21.0,0.3,Mumbai,2019,False
Auqib Nabi,13,11,210,303,4,3,8.66,23.31,16.15,1.182,1.4,4,0.364,0.338,0.364,0.273,77,144,82,54,108,48,8.56,8.0,10.25,0.257,0.514,0.229,middle,middle_overs_bowler,2.0,0.5,19.09,1.0,Jammu & Kashmir,2023,True
Avesh Khan,39,28,618,797,18,2,7.74,20.44,15.85,1.393,1.4,10,0.357,0.429,0.643,0.071,366,99,332,306,85,227,7.18,6.99,8.78,0.495,0.138,0.367,middle,death_bowler,2.07,0.62,22.07,1.0,Madhya Pradesh,2024,True
Avinash Yadav,1,3,72,76,0,0,6.33,76.0,72.0,0.333,0.58,0,0.0,0.458,0.0,0.0,57,15,4,54,12,6,6.33,7.5,4.0,0.75,0.167,0.083,death,powerplay_bowler,,0.33,24.0,0.488,Mizoram,2022,True
Avishek Sinha,5,9,199,214,2,0,6.45,42.8,39.8,0.556,0.88,2,0.222,0.342,0.222,0.0,0,170,44,0,156,43,,6.54,6.14,0.0,0.784,0.216,death,middle_overs_bowler,1.25,0.0,22.11,1.0,Services,2017,True
Avneesh Sudha,0,2,24,47,0,0,11.75,,,0.0,0.0,0,0.0,0.167,0.0,0.0,8,39,0,6,18,0,8.0,13.0,,0.25,0.75,0.0,powerplay,part_time_bowler,,0.0,12.0,0.225,Uttarakhand,2022,False
Ayan Bhattacharjee,4,7,114,122,4,1,6.42,30.5,28.5,0.571,0.79,1,0.143,0.368,0.571,0.143,12,93,17,12,90,12,6.0,6.2,8.5,0.105,0.789,0.105,powerplay,middle_overs_bowler,0.5,1.0,16.29,0.912,Bengal,2019,True
Ayan Khan,1,1,12,7,0,0,3.5,7.0,12.0,1.0,0.0,0,0.0,0.417,0.0,0.0,0,3,4,0,6,6,,3.0,4.0,0.0,0.5,0.5,middle,part_time_bowler,1.0,,12.0,0.112,Madhya Pradesh,2015,False
Ayush Jamwal,13,20,434,452,10,0,6.25,34.77,33.38,0.65,0.81,4,0.2,0.403,0.5,0.0,111,261,80,114,249,71,5.84,6.29,6.76,0.263,0.574,0.164,powerplay,middle_overs_bowler,0.58,0.75,21.7,1.0,Himachal,2021,True
Azim Kazi,24,27,536,629,6,1,7.04,26.21,22.33,0.889,0.89,7,0.259,0.369,0.222,0.037,81,466,82,72,408,56,6.75,6.85,8.79,0.134,0.761,0.104,powerplay,middle_overs_bowler,1.12,0.55,19.85,1.0,Maharashtra,2021,True
B Aparajith,10,16,222,216,4,0,5.84,21.6,22.2,0.625,0.81,3,0.188,0.414,0.25,0.0,71,129,16,78,132,12,5.46,5.86,8.0,0.351,0.595,0.054,powerplay,powerplay_bowler,0.71,0.0,13.88,1.0,Tamil Nadu,2023,True
B Kumar,17,10,219,222,8,0,6.08,13.06,12.88,1.7,1.64,5,0.5,0.47,0.8,0.0,96,7,119,120,6,93,4.8,7.0,7.68,0.548,0.027,0.425,powerplay,death_bowler,2.0,1.4,21.9,1.0,Uttar Pradesh,2024,True
B Lalnunfela,0,1,6,6,0,0,6.0,,,0.0,0.0,0,0.0,0.5,0.0,0.0,0,6,0,0,6,0,,6.0,,0.0,1.0,0.0,middle,part_time_bowler,0.0,,6.0,0.088,Mizoram,2021,False
B Punnaiah,1,1,18,22,0,0,7.33,22.0,18.0,1.0,0.0,0,0.0,0.333,0.0,0.0,7,15,0,6,12,0,7.0,7.5,,0.333,0.667,0.0,powerplay,part_time_bowler,,1.0,18.0,0.138,Hyderabad (India),2022,False
B Shiva,0,1,12,18,0,0,9.0,,,0.0,0.0,0,0.0,0.25,0.0,0.0,10,0,8,6,0,6,10.0,,8.0,0.5,0.0,0.5,death,part_time_bowler,,0.0,12.0,0.112,Odisha,2021,False
BA Bhatt,13,19,390,393,7,0,6.05,30.23,30.0,0.684,0.95,6,0.316,0.405,0.368,0.0,108,276,9,108,270,12,6.0,6.13,4.5,0.277,0.692,0.031,death,middle_overs_bowler,0.85,0.33,20.53,1.0,Baroda,2020,True
BA Pathan,12,14,264,307,14,1,6.98,25.58,22.0,0.857,1.03,2,0.143,0.432,1.0,0.071,93,114,100,84,108,72,6.64,6.33,8.33,0.318,0.409,0.273,middle,powerplay_bowler,0.9,0.75,18.86,1.0,Baroda,2021,True
BB Debnath,0,1,12,18,0,0,9.0,,,0.0,0.0,0,0.0,0.167,0.0,0.0,0,6,12,0,6,6,,6.0,12.0,0.0,0.5,0.5,middle,part_time_bowler,0.0,,12.0,0.112,Tripura,2023,False
BB Dey,1,3,42,69,2,0,9.86,69.0,42.0,0.333,0.58,0,0.0,0.238,0.667,0.0,14,43,12,6,30,6,14.0,8.6,12.0,0.143,0.714,0.143,middle,part_time_bowler,1.0,0.0,14.0,0.362,Meghalaya,2019,True
BB Roy,2,4,66,67,2,0,6.09,33.5,33.0,0.5,1.0,1,0.25,0.303,0.5,0.0,0,28,39,0,30,36,,5.6,6.5,0.0,0.455,0.545,middle,death_bowler,1.0,0.0,16.5,0.525,Tripura,2015,True
BB Samantray,10,12,180,208,3,0,6.93,20.8,18.0,0.833,0.94,4,0.333,0.45,0.25,0.0,0,156,52,0,138,42,,6.78,7.43,0.0,0.767,0.233,middle,middle_overs_bowler,1.0,0.75,15.0,1.0,Odisha,2018,True
BB Sran,9,9,195,240,6,3,7.38,26.67,21.67,1.0,1.5,3,0.333,0.431,0.667,0.333,63,108,69,48,102,45,7.88,6.35,9.2,0.246,0.523,0.231,middle,middle_overs_bowler,1.0,1.0,21.67,1.0,Punjab,2019,True
BM Chingakham,1,4,60,97,2,0,9.7,97.0,60.0,0.25,0.5,0,0.0,0.333,0.5,0.0,40,33,24,24,24,12,10.0,8.25,12.0,0.4,0.4,0.2,middle,powerplay_bowler,,0.25,15.0,0.5,Manipur,2023,True
Babul Kumar,0,2,18,27,0,0,9.0,,,0.0,0.0,0,0.0,0.333,0.0,0.0,0,27,0,0,18,0,,9.0,,0.0,1.0,0.0,middle,part_time_bowler,0.0,0.0,9.0,0.2,Bihar,2018,False
Bal Krishna,6,4,90,116,1,0,7.73,19.33,15.0,1.5,1.73,1,0.25,0.433,0.25,0.0,29,37,50,24,42,24,7.25,5.29,12.5,0.267,0.467,0.267,middle,middle_overs_bowler,2.5,0.5,22.5,0.625,Jharkhand,2021,True
Baltej Singh,36,27,597,774,11,2,7.78,21.5,16.58,1.333,1.18,10,0.37,0.429,0.407,0.074,303,197,274,234,180,183,7.77,6.57,8.98,0.392,0.302,0.307,middle,death_bowler,1.53,1.0,22.11,1.0,Punjab,2023,True
Bandaru Ayyappa,29,23,513,661,14,1,7.73,22.79,17.69,1.261,1.01,11,0.478,0.396,0.609,0.043,310,89,262,264,70,179,7.05,7.63,8.78,0.515,0.136,0.349,powerplay,death_bowler,1.58,0.91,22.3,1.0,Andhra,2022,True
Bandeep Singh,1,2,30,37,0,0,7.4,37.0,30.0,0.5,0.71,0,0.0,0.367,0.0,0.0,0,31,6,0,24,6,,7.75,6.0,0.0,0.8,0.2,death,part_time_bowler,1.0,0.0,15.0,0.25,Jammu & Kashmir,2018,False
Basant Mohanty,4,5,114,154,5,1,8.11,38.5,28.5,0.8,0.84,1,0.2,0.412,1.0,0.2,79,14,61,60,18,36,7.9,4.67,10.17,0.526,0.158,0.316,middle,death_bowler,,0.8,22.8,0.788,Odisha,2015,True
Basil Thampi,33,32,677,950,8,3,8.42,28.79,20.52,1.031,1.12,9,0.281,0.381,0.25,0.094,369,222,359,288,174,215,7.69,7.66,10.02,0.425,0.257,0.318,middle,death_bowler,1.1,0.92,21.16,1.0,Kerala,2022,True
Bavanaka Sandeep,7,21,264,297,2,0,6.75,42.43,37.71,0.333,0.66,2,0.095,0.307,0.095,0.0,44,231,22,42,204,18,6.29,6.79,7.33,0.159,0.773,0.068,powerplay,middle_overs_bowler,0.6,0.25,12.57,1.0,Hyderabad (India),2021,True
Benoy Upreti,0,1,5,6,0,0,7.2,,,0.0,0.0,0,0.0,0.4,0.0,0.0,0,6,0,0,5,0,,7.2,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,5.0,0.083,Sikkim,2019,False
Bhagmender Lather,5,6,90,130,3,2,8.67,26.0,18.0,0.833,0.75,1,0.167,0.356,0.5,0.333,0,75,55,0,54,36,,8.33,9.17,0.0,0.6,0.4,middle,death_bowler,1.0,0.8,15.0,0.75,Chandigarh,2024,True
Bharat Sharma,7,6,144,148,2,1,6.17,21.14,20.57,1.167,1.6,2,0.333,0.444,0.333,0.167,44,82,22,48,78,18,5.5,6.31,7.33,0.333,0.542,0.125,powerplay,powerplay_bowler,2.0,1.0,24.0,0.875,Puducherry,2022,True
Bhavik Patel,0,1,24,49,1,0,12.25,,,0.0,0.0,0,0.0,0.167,1.0,0.0,16,21,12,6,12,6,16.0,10.5,12.0,0.25,0.5,0.25,middle,part_time_bowler,,0.0,24.0,0.162,Nagaland,2018,False
Bhima Rao,0,1,24,23,1,0,5.75,,,0.0,0.0,0,0.0,0.583,1.0,0.0,14,9,0,12,12,0,7.0,4.5,,0.5,0.5,0.0,middle,part_time_bowler,0.0,,24.0,0.162,Chhattisgarh,2018,False
Bhushan Subba,0,1,6,11,0,0,11.0,,,0.0,0.0,0,0.0,0.167,0.0,0.0,0,0,11,0,0,6,,,11.0,0.0,0.0,1.0,death,part_time_bowler,,0.0,6.0,0.088,Sikkim,2020,False
Bikash K Rout,5,3,72,93,1,0,7.75,18.6,14.4,1.667,1.53,2,0.667,0.306,0.333,0.0,0,72,21,0,54,18,,8.0,7.0,0.0,0.75,0.25,death,middle_overs_bowler,3.0,1.0,24.0,0.488,Odisha,2021,True
Bikash Singh,0,1,6,12,1,0,12.0,,,0.0,0.0,0,0.0,0.167,1.0,0.0,0,12,0,0,6,0,,12.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Manipur,2023,False
Bipul Sharma,17,21,456,457,11,0,6.01,26.88,26.82,0.81,0.87,4,0.19,0.432,0.524,0.0,203,201,53,246,180,30,4.95,6.7,10.6,0.539,0.395,0.066,powerplay,powerplay_bowler,0.86,0.79,21.71,1.0,Chandigarh,2020,True
Bishworjit Konthoujam,20,24,467,556,9,0,7.14,27.8,23.35,0.833,1.09,5,0.208,0.415,0.375,0.0,274,72,210,237,102,128,6.94,4.24,9.84,0.507,0.218,0.274,middle,powerplay_bowler,2.25,0.55,19.46,1.0,Manipur,2023,True
